X,226,2-037,CA3,02320,,,MFA-3,MFA-3,CA3 mossy fiber-associated neurons,,-0.5,0,3,,"atypical basket, MFA CCK",,I,0,,0,2,CA3 MFA,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,227,2-017,CA3,02310,,,LC-3,LC-3,CA3 lucidum cell,Lucidum-pyramidale,1,1,3,,,,I,0,stratum lucidum (611784),0,1,x,axons,,,,,,,611784,611784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,227,2-017,CA3,02310,,,LC-3,LC-3,CA3 lucidum cell,Lucidum-pyramidale,1,1,3,,,,I,0,stratum lucidum (611784),0,0,x,dendrites,,,,,,611784,611784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,228,2-018,CA3,02200,,,RL CB,RL CB,,,-0.5,1,3,,,,I,0,,0,0,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,228,2-018,CA3,02200,,,RL CB,RL CB,,,-0.5,1,3,,,,I,0,,0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,229,2-041,CA3,02030,,,RSBC,RSBC,,,-0.5,1,3,,,,I,0,,0,1,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,229,2-041,CA3,02030,,,RSBC,RSBC,,,-0.5,1,3,,,,I,0,,0,1,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,230,2-019,CA3,01320,p,DG 1100,spiny lucidum ,SLC,CA3 spiny lucidum Neuron,Spiny lucidum,2,1,3,,,,I,0,"stratum lucidum (611798, 611802)",0,0,x,axons,611802,611802,,,,611802,611802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,230,2-019,CA3,01320,p,DG 1100,spiny lucidum ,SLC,CA3 spiny lucidum neuron,Spiny lucidum,2,1,3,,,,I,0,"stratum lucidum (611798, 611802)",0,1,x,dendrites,,,,,,,"611798, 611802, 611808",611802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,231,2-020,CA3,01113,p,CA1 0111-SUB 001,TriC,TriC,CA3 trilaminar 01113 cell,Trilaminar,2,0,3,,,,I,0,"Stratum Oriens (3741, 611900, 611902, 612490, 612493)",0,1,tri 01113 citations,axons,,,,,,"3747, 3741, 611900, 611902, 612490, 612492, 612493","611900, 611902, 612490, 612493","3747, 3741, 611900, 611902, 612490, 612492, 612493","3747, 3741, 611900, 611902, 612490, 612492, 612493",,,,,,612490,612493,612490,,,"612490, 612493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,231,2-020,CA3,01113,p,CA1 0111-SUB 001,TriC,TriC,CA3 trilaminar 01113 cell,Trilaminar,2,0,3,,,,I,0,"Stratum Oriens (3741, 611900, 611902, 612490, 612493)",1,0,tri 01113 citations,dendrites,,,,,,,,,"3741, 611900, 611902, 612490, 612493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,232,2-021,CA3,01113,,,interneuron specific,IS,CA3 interneuron specific 01113,Interneuron spec-2,2,1,3,,,,I,0,stratum oriens (510048),0,1,IS citations,axons,,,,,,510048,510048,510048,510048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,232,2-021,CA3,01113,,,interneuron specific,IS,CA3 interneuron specific 01113,Interneuron spec-2,2,1,3,,,,I,0,stratum oriens (510048),0,0,IS citations,dendrites,,,,,,,,,510048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,233,2-027,CA3,00300,,,LC-4,LC-4,CA3 lucidum cell,,-0.5,1,3,,,,I,0,,0,1,x,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,233,2-027,CA3,00300,,,LC-4,LC-4,CA3 lucidum cell,,-0.5,1,3,,,,I,0,,0,1,x,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,234,2-022,CA3,00003,,,CB,CB,,Calbindin,1,0,3,,,,I,0,"stratum oriens (611180, 611182, 611184, 611185, 611455)",0,0,,axons,,,,,,,,,"611180, 611182, 611184, 611187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,234,2-022,CA3,00003,,,CB,CB,,Calbindin,1,0,3,,,,I,0,"stratum oriens (611180, 611182, 611184, 611185, 611455)",0,0,,dendrites,,,,,,,,,"611180, 611182, 611184, 611185, 611455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,301,3-000,CA2,2333,p,DG 0001-CA3 01011-CA1 0111,pyramidal,PC,CA2 pyramidal cell,Pyramidal,2,0,3,,,,E,1,"Stratum Pyramidale (80305, 611716, 611718, 612403)",1,1,PC citations,axons,,,,"378, 611247, 611748",,"80265, 80285, 80305, 612403, 612404, 612405, 612406",,"612403, 612405","80265, 80285, 80305, 612404, 612405, 612406",,"80265, 80285, 80305, 612402, 612404, 612405, 612406",612405,"80265, 80285, 80305, 612402, 612403, 612404, 612405, 612406",,"80265, 80285, 612403, 612404, 612405, 612406, 612407, 612408","612403, 612405, 612407","80265, 80285, 612403, 612404, 612405, 612406, 612407, 612408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,301,3-000,CA2,2333,p,DG 0001-CA3 01011-CA1 0111,pyramidal,PC,CA2 pyramidal cell,Pyramidal,2,0,3,,,,E,1,"Stratum Pyramidale (80305, 611716, 611718, 612403)",1,1,PC citations,dendrites,,,,,,,,,,"3621, 80305, 611716, 611718","3621, 80305, 611716, 612403",612403,"3621, 80305, 611716, 611718, 612403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,302,3-007,CA2,2232,p,CA3_00030-CA1_0030,basket,BC,CA2 basket 2233 cell,Basket-wide,1,0,3,,,,I,0,"Stratum Pyramidale (80310, 612560)",1,2,BC 2233 citations,axons,,,,,,,,"80310, 612560",,,,"80310, 80275, 612560",,,,"80310, 612560",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,302,3-007,CA2,2232,p,CA3_00030-CA1_0030,basket,BC,CA2 basket 2233 cell,Basket-wide,1,0,3,,,,I,0,"Stratum Pyramidale (80310, 612560)",1,1,BC 2233 citations,dendrites,,,,,,,,612560,,"80275, 80310, 612560","80275, 80310, 612560","80310, 612560","17105, 80275, 80310, 612560",,,612560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,303,3-006,CA2,2232,,,basket,BC,CA2 basket 2233 cell,Basket,1,0,3,,,,I,0,"Stratum Pyramidale (80310, 612558, 612559)",1,2,BC 2233 citations,axons,,,,,,,,,,,,"80275, 80310, 612558, 612559",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,303,3-006,CA2,2232,,,basket,BC,CA2 basket 2233 cell,Basket,1,0,3,,,,I,0,"Stratum Pyramidale (80310, 612558, 612559)",1,1,BC 2233 citations,dendrites,,,,,,,,,,"80275, 80310, 612558, 612559","80275, 80310, 612558, 612559","80310, 612558, 612559","80275, 80310, 612558, 612559",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,304,3-003,CA2,0313,p,CA1 _0101,BiC,BiC,CA2 bistratified 0313 cell,Bistratified,2,1,3,,,,I,0,Stratum Pyramidale (80315),1,1,bistrat citations,axons,,,,,,,,,,,"80280, 80315","80315, ","80280, 80315",,"80280, 80315",,"80280, 80315",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,304,3-003,CA2,0313,p,CA1 _0101,BiC,BiC,CA2 bistratified 0313 cell,Bistratified,2,1,3,,,,I,0,Stratum Pyramidale (80315),1,0,bistrat citations,dendrites,,,,,,,,,,,"80280, 80315", ,"80280, 80315",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,305,3-005,CA2,0003,p,CA3_00003-CA1_0003-SUB_010,wide SO-SO,wide SO-SO,,,-0.5,1,3,,,,I,0,,0,0,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,305,3-005,CA2,0003,p,CA3_00003-CA1_0003-SUB_010,wide SO-SO,wide SO-SO,,,-0.5,1,3,,,,I,0,,0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,401,4-000,CA1,2223,p,SUB 111-EC 000011,pyramidal,PC,CA1 pyramidal cell,Pyramidal,1.5,0,3,,,,E,1,"stratum radiatum (630, 646, 3609, 4030, 611262) / stratum pyramidale (630, 645, 646, 3609, 3615, 3645, 4030, 80250, 611262, 611342, 611347, 611720, 612493)",1,0,PC citations,axons,,,,,,,,,,,,,,,,,"570, 630, 645, 646, 3612, 3681, 4030, 60123, 60129, 80250, 611031, 611722, 611758, 611760, 611824, 611840, 611842, 611872, 611882, 611900, 612334, 612335, 612493, 612565","2769, 611760, 611762, 612334, 612335","611760, 612334, 612335, 612565","612334, 612335, 612565",,,,,"2730, 611774, 612563, 612564, 612565","2730, 611774, 612563, 612564, 612565",,,,,,,,,,,,,,,,,,,,,,,,,,
N,401,4-000,CA1,2223,p,SUB 111-EC 000011,pyramidal,PC,CA1 pyramidal cell,Pyramidal,1.5,0,3,,,,E,1,"stratum radiatum (630, 646, 3609, 4030, 611262) / stratum pyramidale (630, 645, 646, 3609, 3615, 3645, 4030, 80250, 611262, 611342, 611347, 611720, 612493)",1,1,PC citations,dendrites,,,,,,,,,,,,,,"570, 618, 630, 645, 720, 3406, 3609, 3615, 3621, 3645, 3708, 4030, 80210, 80250, 611342, 611347, 611720, 611722, 611822, 611900, 612493, 612498","618, 621, 630, 645, 3609, 3615, 3621, 3645, 4030, 80250, 611342, 611347, 611720, 611722, 611746, 611752, 611756, 611822, 611900, 612118, 612270, 612335, 612491, 612493","630, 645, 4030, 80250, 611342, 611347, 611720, 611722, 611900, 612493","618, 621, 630, 645, 3609, 3612, 3615, 3621, 3645, 4030, 80250, 611342, 611347, 611720, 611722, 611752, 611756, 611822, 611900, 612270, 612335, 612491, 612493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,402,4-054,CA1,2201,,,PLP-RGC,PLP-RGC,CA1 radiatum giant cell,Radiatum giant,1.1,0,3,,,radiatum giant cell,E,1,"strartum radiatum (611201, 611202, 611596, 612071, 612073, 612074, 612437, 612438)  /  stratum pyramidale (612075)",0,0,RGC citations,axons,,,,,,,,,,,,,,,,,"611201, 611203, 611600, 612074, 612075, 612437, 612438",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,402,4-054,CA1,2201,,,PLP-RGC,PLP-RGC,CA1 radiatum giant cell,Radiatum giant,1.1,0,3,,,radiatum giant cell,E,1,"strartum radiatum (611201, 611202, 611596, 612071, 612073, 612074, 612437, 612438)  /  stratum pyramidale (612075)",0,0,RGC citations,dendrites,,,,,,,,,,,,,,"611201, 611202, 612073, 612074, 612075, 612437, 612438","611201, 611202, 612075, 612437, 612438",612075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,403,4-003,CA1,3333,,,QuadC,QuadC,CA1 quadrilaminar 3333 neuron,Quadrilaminar,2,1,3,,,,I,0,"stratum lacunosum-moleculare (611335, 611341, 611346, 611348) / stratum radiatum (611335, 611341, 611346, 611347, 611348)",1,1,quad citations,axons,,,,,,,,,,,,,,"611341, 611346, 611347, 611348, 612267","611341, 611346, 611347, 611348, 612267","611341, 611346, 611347, 611348, 612267","611341, 611346, 611347, 611348, 612267",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,403,4-003,CA1,3333,,,QuadC,QuadC,CA1 quadrilaminar 3333 neuron,Quadrilaminar,2,1,3,,,,I,0,"stratum lacunosum-moleculare (611335, 611341, 611346, 611348) / stratum radiatum (611335, 611341, 611346, 611347, 611348)",1,1,quad citations,dendrites,,,,,,,,,,,,,,"611335, 611341, 611346, 611347, 611348","611335, 611341, 611346, 611347","611335, 611341, 611346, 611347","611335, 611341, 611346, 611347",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,404,4-004,CA1,3300,p,DG 1110,PPA proj,PPA proj,CA1 perforant path I neuron,Perforant path proj,1,0,3,,"R-LM, LM-R PP",,I,0,"stratum lacunosum-moleculare (611258, 612467) / stratum radiatum (611258, 612462, 612464, 612467)",0,0,PP citations,axons,"611258, 611260, 612390, 612462, 612467","611258, 611260, 612467","611258, 611260",,,,,,,,,,,"611258, 611260, 612390, 612460, 612462, 612467","611258, 611260, 612390, 612467",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,404,4-004,CA1,3300,p,DG 1110,PPA proj,PPA proj,CA1 perforant path I neuron,Perforant path proj,1,0,3,,"R-LM, LM-R PP",,I,0,"stratum lacunosum-moleculare (611258, 612467) / stratum radiatum (611258, 612462, 612464, 612467)",0,0,PP citations,dendrites,,,,,,,,,,,,,,"611258, 611261, 612460,  612467","611258, 612460, 612464, 612467",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,405,4-005,CA1,3300,,,NGF-LM,NGF-LM,CA1 3300 NGF-LM cell,L-M,1.5,0,3,,,"neurogliaform, lacunosum-moleculare",I,0,"stratum lacunosum moleculare (645, 693, 3645, 3684, 3714, 80885, 611512, 611514, 611522, 611888, 612306, 612309, 612310, 612311, 612314, 612315, 612382, 612385, 612386, 612387, 612389) / stratum radiatum (3645, 3684, 3714, 611512, 611514, 611522, 611888, 612306, 612315, 612385, 612389)",0,0,NGF-LM citations,axons,,,,,,,,,,,,,,"645, 3645, 3684, 3720, 80885, 611512, 611522, 611888, 612306, 612309, 612311, 612314, 612315, 612382, 612385, 612386, 612388","645, 3645, 3684, 3720, 80885, 611512, 611522, 611888, 612306, 612314, 612315, 612382, 612385, 612386, 612388",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,405,4-005,CA1,3300,,,NGF-LM,NGF-LM,CA1 3300 NGF-LM cell,L-M,1.5,0,3,,,"neurogliaform, lacunosum-moleculare",I,0,"stratum lacunosum moleculare (645, 693, 3645, 3684, 3714, 80885, 611512, 611514, 611522, 611888, 612306, 612309, 612310, 612311, 612314, 612315, 612382, 612385, 612386, 612387, 612389) / stratum radiatum (3645, 3684, 3714, 611512, 611514, 611522, 611888, 612306, 612315, 612385, 612389)",0,0,NGF-LM citations,dendrites,,,,,,,,,,,,,,"645, 3645, 3684, 3714, 80885, 611512, 611514, 611888, 612306, 612309, 612310, 612311, 612314, 612315, 612382, 612385, 612386, 612387, 612389","645, 3645, 3684, 3714, 611512, 611514, 611888, 612306, 612309, 612310,  612314, 612315, 612382, 612385, 612386, 612387, 612389",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,406,4-076,CA1,3222,,,PPA,PPA,,Perforant path assoc,1,0,3,,,,I,0,"stratum radiatum (612466, 612469, 612614)",0,0,,axons,,,,,,,,,,,,,,"612461, 612469, 612614",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,406,4-076,CA1,3222,,,PPA,PPA,,Perforant path assoc,1,0,3,,,,I,0,"stratum radiatum (612466, 612469, 612614)",0,1,,dendrites,,,,,,,,,,,,,,612469,"612466, 612469, 612614",612614,612469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,407,4-006,CA1,3200,p,DG_1000-SUB_100,PPA-SUB,PPA-SUB,CA1 perforant path II 3200 neuron,Perforant path sub,1.5,0,3,,,,I,0,"stratum lacunosum-moleculare (630, 645, 690, 3684, 3708, 4030, 80210, 80250, 611119, 611120, 611498, 611510, 611514, 611526)  / stratum radiatum (630, 645, 690, 3684, 3708, 4030, 80210, 80250, 611119, 611498, 611510, 611514, 611526)",0,0,PP citations,axons,"3684, 3708, 80210, 611498, 611510, 611518",,,,,,,,,,,,,"630, 645, 690, 3684, 3708, 4015, 4027, 4030, 80210, 80250, 611120, 611498, 611506, 611510, 611518",,,,"3684, 611498, 611506, 611510, 611518",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,407,4-006,CA1,3200,p,DG_1000-SUB_100,PPA-SUB,PPA-SUB,CA1 perforant path II 3200 neuron,Perforant path sub,1.5,0,3,,,,I,0,"stratum lacunosum-moleculare (630, 645, 690, 3684, 3708, 4030, 80210, 80250, 611119, 611120, 611498, 611510, 611514, 611526)  / stratum radiatum (630, 645, 690, 3684, 3708, 4030, 80210, 80250, 611119, 611498, 611510, 611514, 611526)",0,0,PP citations,dendrites,,,,,,,,,,,,,,"630, 645, 690, 3684, 3708, 4030, 80210, 80250, 611120, 611510, 611514, 611520, 611526","630, 645, 3684, 3708, 4030, 80210, 80250, 611120, 611510, 611514, 611520, 611526",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,408,4-043,CA1,3200,p,SUB_100,RRP-SUB,RRP-SUB,CA1 radiatum retrohippocampal projecting cell,,-0.5,0,3,,,radiatum retrohippocampal projecting,I,0,,0,0,RRP citations,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,408,4-043,CA1,3200,p,SUB_100,RRP-SUB,RRP-SUB,CA1 radiatum retrohippocampal projecting cell,,-0.5,0,3,,,radiatum retrohippocampal projecting,I,0,,0,0,RRP citations,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,409,4-042,CA1,3200,p,CA3_10000,RRP-CA3,RRP-CA3,CA1 radiatum retrohippocampal projecting cell,,-0.5,1,3,,,radiatum retrohippocampal projecting,I,0,,0,0,RRP citations,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,409,4-042,CA1,3200,p,CA3_10000,RRP-CA3,RRP-CA3,CA1 radiatum retrohippocampal projecting cell,,-0.5,1,3,,,radiatum retrohippocampal projecting,I,0,,0,0,RRP citations,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,410,4-007,CA1,3111,,,CH,CH,CA1 cholinergic cell,,-0.6,0,3,,1,,I,0,,0,1,cholin citations,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,410,4-007,CA1,3111,,,CH,CH,CA1 cholinergic cell,,-0.6,0,3,,1,,I,0,,0,0,cholin citations,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,411,4-008,CA1,3100,p,DG_0110,RADI,RADI,CA1 radiatum- and dentate-innervating 3100 neuron,,-0.5,1,3,,,,I,0,,0,0,RADI citations,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,411,4-008,CA1,3100,p,DG_0110,RADI,RADI,CA1 radiatum- and dentate-innervating 3100 neuron,,-0.5,1,3,,,,I,0,,0,0,RADI citations,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,412,4-064,CA1,3100,,,CB-PPA,CB-PPA,CA1 calbindin-perforant path 3100 neuron,,-0.6,0,3,,,,I,0,,0,0,PP citations,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,412,4-064,CA1,3100,,,CB-PPA,CB-PPA,CA1 calbindin-perforant path 3100 neuron,,-0.6,0,3,,,,I,0,,0,0,PP citations,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,413,4-011,CA1,3000,p,DG_3000,NGF proj,NGF proj,CA1 neurogliaform II neuron,Neurogliaform proj,2,0,3,,,,I,0,"stratum lacunosum-moleculare (723, 723, 729, 732, 80215, 612115, 612116, 612117)",0,0,neurogliaform citations,axons,"729, 732, 80215, 612115, 612116, 612117, 612606",,,,,,,,,,,,,"723, 729, 732, 80215, 612019, 612115, 612116, 612117, 612606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,413,4-011,CA1,3000,p,DG_3000,NGF proj,NGF proj,CA1 neurogliaform II neuron,Neurogliaform proj,2,0,3,,,,I,0,"stratum lacunosum-moleculare (723, 723, 729, 732, 80215, 612115, 612116, 612117)",0,0,neurogliaform citations,dendrites,"729, 732",,,,,,,,,,,,,"729, 732, 80215, 612019, 612115, 612116, 612117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,414,4-012,CA1,3000,,,NGF,NGF,CA1 neurogliaform II neuron,Neurogliaform,1.5,0,3,,,,I,0,"stratum lacunosum-moleculare (630, 723, 732, 4030, 80250, 611141, 612319, 612320, 612323, 612324, 612498)",0,0,neurogliaform citations,axons,,,,,,,,,,,,,,"630, 723, 732, 3403, 4015, 4027, 4030, 80250, 100033, 611141, 612019, 612319, 612320, 612323, 612324, 612498",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,414,4-012,CA1,3000,,,NGF,NGF,CA1 neurogliaform II neuron,Neurogliaform,1.5,0,3,,,,I,0,"stratum lacunosum-moleculare (630, 723, 732, 4030, 80250, 611141, 612319, 612320, 612323, 612324, 612498)",0,0,neurogliaform citations,dendrites,,,,,,,,,,,,,,"630, 732, 4030, 80250, 611141, 612019, 612319, 612320, 612323, 612324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,415,4-013,CA1,2333,,,BiC-TriC,BiC-TriC,CA1 bistratified-trilaminar 2333 neuron,Trilaminar,2,0,3,,,"bistratified, trilaminar",I,0,"stratum radiatum (611876, 611900, 612463, 612468) / stratum pyramidale (612096)",0,1,bi-tri citations,axons,,,,,,,,,,,,,,,"611880, 611900, 611906, 612096, 612097, 612468","611880, 611900, 611906, 612096, 612468","611880, 611900, 611906, 612096, 612097, 612468",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,415,4-013,CA1,2333,,,BiC-TriC,BiC-TriC,CA1 bistratified-trilaminar 2333 neuron,Trilaminar,2,0,3,,,"bistratified, trilaminar",I,0,"stratum radiatum (611876, 611900, 612463, 612468) / stratum pyramidale (612096)",0,1,bi-tri citations,dendrites,,,,,,,,,,,,,,"611876, 611900, 611906, 612096, 612468","611900, 611906, 612096, 612463, 612468","611900, 611906, 612096, 612463, 612468","611900, 611906, 612096, 612463, 612468",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,416,4-014,CA1,2333,,,lg CB,lg CB,,,-0.6,1,3,,,,I,0,,0,1,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,416,4-014,CA1,2333,,,lg CB,lg CB,,,-0.6,1,3,,,,I,0,,0,1,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,417,4-015,CA1,2311,,,SCA-ADI,SCA-ADI,CA1 SCA-ADI neuron,Schaffer collateral,1.5,0,3,,,"Schaffer collateral-asscoaited, apical dendrite-innervating",I,0,"stratum lacunosum-moleculare (611508, 611514) / stratum radiatum (611120, 611257, 611335, 611508, 611514, 611644, 611648, 612271, 612272)",0,1,ADI citations,axons,,,,,,,,,,,,,,,"4015, 4027, 611120, 611257, 611259, 611261, 611498, 611506, 611508, 611524, 611642, 611644, 611646, 611652, 612211, 612271, 612272","611120, 611257, 611259, 611508, 611644, 612211, 612271, 612272","4015, 4027, 611120, 611259, 611261, 611508, 611524, 611642, 611644, 611646, 611652, 612271, 612272",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,417,4-015,CA1,2311,,,SCA-ADI,SCA-ADI,CA1 SCA-ADI neuron,Schaffer collateral,1.5,0,3,,,"Schaffer collateral-asscoaited, apical dendrite-innervating",I,0,"stratum lacunosum-moleculare (611508, 611514) / stratum radiatum (611120, 611257, 611335, 611508, 611514, 611644, 611648, 612271, 612272)",0,0,ADI citations,dendrites,,,,,,,,,,,,,,"611120, 611257, 611335, 611508, 611514, 611516, 611524, 611644, 611650, 612271, 612272","611120, 611257, 611335, 611508, 611514, 611516, 611644, 611650, 611652, 611654, 612271, 612272",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,418,4-044,CA1,2302,,,SR IS-1a,SR IS-1a,,,-0.5,1,3,,,,I,0,,0,0,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,418,4-044,CA1,2302,,,SR IS-1a,SR IS-1a,,,-0.5,1,3,,,,I,0,,0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,419,4-056,CA1,2300,,,SR IS-1,SR IS-1,,Interneuron spec-5,2,0,3,,,,I,0,stratum radiatum (611191) / stratum pyramidale (612041),0,1,,axons,,,,,,,,,,,,,,,"611191, 612041, 612042",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,419,4-056,CA1,2300,,,SR IS-1,SR IS-1,,Interneuron spec-5,2,0,3,,,,I,0,stratum radiatum (611191) / stratum pyramidale (612041),0,0,,dendrites,,,,,,,,,,,,,,"611191, 612041","611191, 612041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,420,4-055,CA1,2233,,,O-A,O-A,,Oriens-alveus,1,0,3,,,,I,0,"stratum oriens (611033, 611275, 611278, 611279, 611280, 611281, 611284, 611285, 611288)",0,1,,axons,,,,,,,,,,,,,,,,"611033, 611281, 611282, 611283, 611284, 611285, 611286, 611288","611033, 611281, 611282, 611284, 611285, 611286, 611288",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,420,4-055,CA1,2233,,,O-A,O-A,,Oriens-alveus,1,0,3,,,,I,0,"stratum oriens (611033, 611275, 611278, 611279, 611280, 611281, 611284, 611285, 611288)",0,1,,dendrites,,,,,,,,,,,,,,"611033, 611278, 611279, 611288","611033, 611278, 611279, 611280, 611281, 611284, 611288","611033, 611278, 611279, 611280, 611281, 611284, 611285, 611287, 611288","611033, 611275, 611278, 611279, 611280, 611281, 611284, 611285, 611286, 611287, 611288",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
